"web_words","hunspell_stem","hunspell_time","porter_stem","porter_time","rslp_stem","rslp_time","truncation_3","truncation_4","truncation_5","truncation_6","truncation_7","truncation_8"
"estranho","estranhar",6.75334514379501,"estranh",6.09268522262573,"estranh",52.6304984092712,"est","estr","estra","estran","estranh","estranho"
"estratégicas","estratégico",6.75436354875565,"estratég",6.09351468086243,"estrateg",52.6390738487244,"est","estr","estra","estrat","estraté","estratég"
"estrear","estrear",6.75548238754272,"estre",6.0943455696106,"estr",52.648176908493,"est","estr","estre","estrea","estrear","estrear"
"estreias","estrear",6.75646996498108,"estre",6.09516072273254,"estre",52.65744972229,"est","estr","estre","estrei","estreia","estreias"
"estreita","estreitar",6.75745703776677,"estreit",6.09599494934082,"estreit",52.6668078899384,"est","estr","estre","estrei","estreit","estreita"
"estritamente","estrito",6.7585388024648,"estrit",6.09681701660156,"estrit",52.6758434772491,"est","estr","estri","estrit","estrita","estritam"
"estruturada","estruturar",6.7595262169838,"estrutur",6.09764552116394,"estrutur",52.6840734481812,"est","estr","estru","estrut","estrutu","estrutur"
"estupefacientes","estupefaciente",6.76051500240962,"estupefacient",6.09848189353943,"estupefaci",52.6920864582062,"est","estu","estup","estupe","estupef","estupefa"
"estás","estar",6.76159837643305,"estás",6.09929656982422,"est",52.702173948288,"est","está","estás","estás","estás","estás"
"estátua","estátua",6.76262782812119,"estátu",6.10013914108276,"estatu",52.7114198207855,"est","está","estát","estátu","estátua","estátua"
"estância","estância",6.76363459030787,"estânc",6.10096096992493,"estanc",52.7198596000671,"est","estâ","estân","estânc","estânci","estância"
"estética","estético",6.7647271156311,"estét",6.10178375244141,"este",52.7286577224731,"est","esté","estét","estéti","estétic","estética"
"estórias","estória",6.76571729977926,"estór",6.10260033607483,"estori",52.7385528087616,"est","estó","estór","estóri","estória","estórias"
"estúdios","estúdio",6.76680955489477,"estúdi",6.10344243049622,"estudi",52.7487885951996,"est","estú","estúd","estúdi","estúdio","estúdios"
"etiqueta","etiquetar",6.7677915374438,"etiquet",6.10426998138428,"etiquet",52.7585105895996,"eti","etiq","etiqu","etique","etiquet","etiqueta"
"etnias","etnia",6.76877887248993,"etni",6.11228084564209,"etn",52.7679374217987,"etn","etni","etnia","etnias","etnias","etnias"
"eurodeputada","eurodeputado",6.7698640426,"eurodeput",6.11335134506226,"eurodeput",52.7760932445526,"eur","euro","eurod","eurode","eurodep","eurodepu"
"evacuação","evacuação",6.77136509418488,"evacu",6.11486768722534,"evacu",52.799711227417,"eva","evac","evacu","evacua","evacuaç","evacuaçã"
"eventualmente","eventual",6.77246760129929,"eventual",6.11570262908936,"event",52.8079333305359,"eve","even","event","eventu","eventua","eventual"
"evidente","evidente",6.77346382538478,"evident",6.11657786369324,"evid",52.8161039352417,"evi","evid","evide","eviden","evident","evidente"
"evidências","evidência",6.77445257107417,"evident",6.11742067337036,"evid",52.8256506919861,"evi","evid","evidê","evidên","evidênc","evidênci"
"evitarem","evitar",6.77554616133372,"evit",6.11822533607483,"evit",52.8353369235992,"evi","evit","evita","evitar","evitare","evitarem"
"exaustão","exaustão",6.77871304750443,"exaustã",6.12158703804016,"exaust",52.8444044589996,"exa","exau","exaus","exaust","exaustã","exaustão"
"excecionais","excecionar",6.77971242666244,"excecion",6.12241792678833,"excec",52.8526518344879,"exc","exce","excec","exceci","excecio","excecion"
"excecional","excecional",6.78070231676102,"excecional",6.12324285507202,"excec",52.8598554134369,"exc","exce","excec","exceci","excecio","excecion"
"excelência","excelência",6.78178796768188,"excelent",6.12407994270325,"excel",52.867356300354,"exc","exce","excel","excelê","excelên","excelênc"
"excepto","excepto",6.78277894655863,"except",6.12489223480225,"except",52.8758351802826,"exc","exce","excep","except","excepto","excepto"
"excessivo","excessivo",6.78387052615484,"excess",6.12571239471436,"excess",52.8832342624664,"exc","exce","exces","excess","excessi","excessiv"
"executar","executar",6.78485682805379,"execut",6.12652683258057,"execut",52.8915135860443,"exe","exec","execu","execut","executa","executar"
"exercia","exercer",6.78584557374318,"exerc",6.1273455619812,"exerc",52.9000034332275,"exe","exer","exerc","exerci","exercia","exercia"
"exibidos","exibir",6.78694090445836,"exib",6.12817740440369,"exib",52.9080877304077,"exi","exib","exibi","exibid","exibido","exibidos"
"exibir","exibir",6.78792610565821,"exib",6.12898874282837,"exib",52.9162533283234,"exi","exib","exibi","exibir","exibir","exibir"
"exigem","exigir",6.78891530036926,"exig",6.12982392311096,"exig",52.9246015548706,"exi","exig","exige","exigem","exigem","exigem"
"exigimos","exigir",6.79000482559204,"exig",6.13063383102417,"exig",52.9336574077606,"exi","exig","exigi","exigim","exigimo","exigimos"
"existia","existir",6.79099252223969,"exist",6.1314525604248,"exist",52.9418051242828,"exi","exis","exist","existi","existia","existia"
"existisse","existir",6.79197924137115,"exist",6.13229370117188,"exist",52.9503846168518,"exi","exis","exist","existi","existis","existiss"
"exorta","exortar",6.79306859175364,"exort",6.13311696052551,"exort",52.9595758914948,"exo","exor","exort","exorta","exorta","exorta"
"explicaram","explicar",6.79405667384466,"explic",6.13410711288452,"explic",52.9681684970856,"exp","expl","expli","explic","explica","explicar"
"explodir","explodir",6.79513576030731,"explod",6.13496279716492,"explod",52.9766621589661,"exp","expl","explo","explod","explodi","explodir"
"explosivos","explosivo",6.79614305496216,"explos",6.13579702377319,"explos",52.9842681884766,"exp","expl","explo","explos","explosi","explosiv"
"explosão","explosão",6.79713512659073,"explosã",6.13662362098694,"explos",53.000969171524,"exp","expl","explo","explos","explosã","explosão"
"explícito","explícito",6.79823242028554,"explícit",6.13744735717773,"explicit",53.0136063098907,"exp","expl","explí","explíc","explíci","explícit"
"exposição","exposição",6.79921842813492,"exposiçã",6.13826966285706,"expos",53.0216934680939,"exp","expo","expos","exposi","exposiç","exposiçã"
"exposições","exposição",6.80020484526952,"exposiçõ",6.13909435272217,"expos",53.0313880443573,"exp","expo","expos","exposi","exposiç","exposiçõ"
"expostas","expor",6.80130005677541,"expost",6.13992500305176,"expost",53.0411112308502,"exp","expo","expos","expost","exposta","expostas"
"exposto","expor",6.80228439569473,"expost",6.14073753356934,"expost",53.049444437027,"exp","expo","expos","expost","exposto","exposto"
"expressa","expresso",6.80327412287394,"express",6.14155650138855,"express",53.058322429657,"exp","expr","expre","expres","express","expressa"
"expressou","expressar",6.80436358849208,"express",6.14237475395203,"express",53.0663542747498,"exp","expr","expre","expres","express","expresso"
"expulsas","expulso",6.80535805225372,"expuls",6.14318871498108,"expuls",53.0761590003967,"exp","expu","expul","expuls","expulsa","expulsas"
"expulso","expulsar",6.80634746551514,"expuls",6.14401388168335,"expuls",53.0863041877747,"exp","expu","expul","expuls","expulso","expulso"
"extensa","extenso",6.80743752717972,"extens",6.14483165740967,"extens",53.0951716899872,"ext","exte","exten","extens","extensa","extensa"
"externa","externar",6.80842392444611,"extern",6.14564561843872,"extern",53.104371547699,"ext","exte","exter","extern","externa","externa"
"externas","externar",6.80952124595642,"extern",6.14661359786987,"extern",53.1145675182343,"ext","exte","exter","extern","externa","externas"
"extinção","extinção",6.8105023821195,"extinçã",6.14745855331421,"extinc",53.1230311393738,"ext","exti","extin","extinç","extinçã","extinção"
"extorsão","extorsão",6.81148917277654,"extorsã",6.14829182624817,"extors",53.1316375732422,"ext","exto","extor","extors","extorsã","extorsão"
"extrajudicial","judicial",6.812584233284,"extrajudicial",6.14912581443787,"extrajudic",53.1388058662415,"ext","extr","extra","extraj","extraju","extrajud"
"extremista","extremo",6.81357236703237,"extrem",6.14993834495544,"extrem",53.1461815834045,"ext","extr","extre","extrem","extremi","extremis"
"eólica","eólico",6.81457761923472,"eólic",6.15075302124023,"eolic",53.1551733016968,"eól","eóli","eólic","eólica","eólica","eólica"
"fabricar","fabricar",6.81566746632258,"fabric",6.1515645980835,"fabric",53.1635537147522,"fab","fabr","fabri","fabric","fabrica","fabricar"
"fabricação","fabricação",6.8166939775149,"fabric",6.1524019241333,"fabric",53.1707813739777,"fab","fabr","fabri","fabric","fabrica","fabricaç"
"fabuloso","fabuloso",6.81768685181936,"fabul",6.15322375297546,"fabul",53.1916661262512,"fab","fabu","fabul","fabulo","fabulos","fabuloso"
"fabulosos","fabuloso",6.81879008611043,"fabul",6.15403842926025,"fabul",53.2011461257935,"fab","fabu","fabul","fabulo","fabulos","fabuloso"
"facetas","faceta",6.81978268225988,"facet",6.15484595298767,"facet",53.211416721344,"fac","face","facet","faceta","facetas","facetas"
"facial","facial",6.82087424596151,"facial",6.15566778182983,"fac",53.2185568809509,"fac","faci","facia","facial","facial","facial"
"factura","factura",6.82185944318771,"factur",6.15648102760315,"fact",53.2264468669891,"fac","fact","factu","factur","factura","factura"
"fados","fados",6.82284853458405,"fad",6.15728425979614,"fad",53.2356169223785,"fad","fado","fados","fados","fados","fados"
"falaram","falar",6.82404234806697,"fal",6.15808916091919,"fal",53.2438051700592,"fal","fala","falar","falara","falaram","falaram"
"falarem","falar",6.8250385761261,"fal",6.1588921546936,"fal",53.252007484436,"fal","fala","falar","falare","falarem","falarem"
"falasse","falar",6.82606376012166,"fal",6.15970706939697,"fal",53.2599840164185,"fal","fala","falas","falass","falasse","falasse"
"falecido","falecer",6.82716222604116,"falec",6.16051816940308,"falec",53.2668907642365,"fal","fale","falec","faleci","falecid","falecido"
"falsos","falso",6.82814774513245,"fals",6.16132712364197,"fals",53.2761211395264,"fal","fals","falso","falsos","falsos","falsos"
"faltas","faltar",6.82914253075918,"falt",6.1621298789978,"falt",53.2856879234314,"fal","falt","falta","faltas","faltas","faltas"
"familiarizados","familiarizar",6.83023513952891,"familiariz",6.16296577453613,"familiar",53.2935557365417,"fam","fami","famil","famili","familia","familiar"
"fantoches","fantochar",6.83122778336207,"fantoch",6.16380333900452,"fantoch",53.3030486106873,"fan","fant","fanto","fantoc","fantoch","fantoche"
"fantásticas","fantástico",6.83232137759527,"fantást",6.16461992263794,"fant",53.3116648197174,"fan","fant","fantá","fantás","fantást","fantásti"
"faremos","fazer",6.83331605990728,"far",6.16542339324951,"far",53.3202219009399,"far","fare","farem","faremo","faremos","faremos"
"farinha","farinhar",6.83430883487066,"farinh",6.16628193855286,"far",53.3298544883728,"far","fari","farin","farinh","farinha","farinha"
"farinhas","farinhar",6.8353999098142,"farinh",6.16709733009338,"far",53.341432094574,"far","fari","farin","farinh","farinha","farinhas"
"farão","fazer",6.8363893310229,"farã",6.16791772842407,"far",53.3497495651245,"far","farã","farão","farão","farão","farão"
"fator","fator",6.83737569650014,"fator",6.16872763633728,"fat",53.3570110797882,"fat","fato","fator","fator","fator","fator"
"fatos","fato",6.83846634626389,"fat",6.16953706741333,"fat",53.3664357662201,"fat","fato","fatos","fatos","fatos","fatos"
"favoritismo","favorito",6.83945095539093,"favorit",6.17036652565002,"favorit",53.3733875751495,"fav","favo","favor","favori","favorit","favoriti"
"fazer","fazer",6.84044104814529,"faz",6.17117357254028,"faz",53.3817210197449,"faz","faze","fazer","fazer","fazer","fazer"
"faziam","fazer",6.84153049786886,"faz",6.17199516296387,"faz",53.3898637294769,"faz","fazi","fazia","faziam","faziam","faziam"
"faço","fazer",6.84252144098282,"fac",6.17292523384094,"fac",53.3983869552612,"faç","faço","faço","faço","faço","faço"
"fechando","fechar",6.84360294342041,"fech",6.17374706268311,"fech",53.4068689346313,"fec","fech","fecha","fechan","fechand","fechando"
"federativo","federativo",6.84459416468938,"feder",6.1745719909668,"feder",53.4138474464417,"fed","fede","feder","federa","federat","federati"
"feriados","feriar",6.84611607789993,"feri",6.1760778427124,"feri",53.4213700294495,"fer","feri","feria","feriad","feriado","feriados"
"feriu","ferir",6.84721680879593,"fer",6.17689061164856,"fer",53.4297511577606,"fer","feri","feriu","feriu","feriu","feriu"
"festeja","festejar",6.84820937315623,"festej",6.17770957946777,"festej",53.4387722015381,"fes","fest","feste","festej","festeja","festeja"
"festejam","festejar",6.84920364618301,"festej",6.17855978012085,"festej",53.446741104126,"fes","fest","feste","festej","festeja","festejam"
"festejos","festejo",6.85029473304749,"festej",6.17937755584717,"festej",53.4558918476105,"fes","fest","feste","festej","festejo","festejos"
"fiabilidade","fiável",6.85128993988037,"fiabil",6.18022704124451,"fiabil",53.4631626605988,"fia","fiab","fiabi","fiabil","fiabili","fiabilid"
"fibras","fibro",6.85238519112269,"fibr",6.18104720115662,"fibr",53.4725670814514,"fib","fibr","fibra","fibras","fibras","fibras"
"ficado","ficar",6.85337004264196,"fic",6.18187808990479,"fic",53.4796102046967,"fic","fica","ficad","ficado","ficado","ficado"
"ficarem","ficar",6.85435860157013,"fic",6.18270683288574,"fic",53.4878821372986,"fic","fica","ficar","ficare","ficarem","ficarem"
"ficheiros","ficheiro",6.85545312960943,"ficheir",6.18353605270386,"fich",53.4955992698669,"fic","fich","fiche","fichei","ficheir","ficheiro"
"fico","ficar",6.85643922885259,"fic",6.18437719345093,"fic",53.5037484169006,"fic","fico","fico","fico","fico","fico"
"fictícios","fictício",6.857424112161,"fictíci",6.18520784378052,"fictici",53.5130875110626,"fic","fict","fictí","fictíc","fictíci","fictício"
"figuram","figurar",6.85851153930028,"figur",6.18602871894836,"figur",53.5209984779358,"fig","figu","figur","figura","figuram","figuram"
"finalidade","final",6.85950158039729,"final",6.18685078620911,"final",53.5279145240784,"fin","fina","final","finali","finalid","finalida"
"finalista","final",6.86049233675003,"final",6.18767142295837,"final",53.5352313518524,"fin","fina","final","finali","finalis","finalist"
"fiscalizada","fiscalizar",6.86158208449682,"fiscaliz",6.18850445747375,"fisc",53.5430991649628,"fis","fisc","fisca","fiscal","fiscali","fiscaliz"
"fiscalizou","fiscalizar",6.86262358029683,"fiscaliz",6.18934726715088,"fiscaliz",53.5649025440216,"fis","fisc","fisca","fiscal","fiscali","fiscaliz"
"fixa","fixo",6.86428188085556,"fix",6.19084644317627,"fix",53.5752863883972,"fix","fixa","fixa","fixa","fixa","fixa"
"fixada","fixar",6.86529051860174,"fix",6.19167685508728,"fix",53.5862259864807,"fix","fixa","fixad","fixada","fixada","fixada"
"fixos","fixo",6.86629361311595,"fix",6.19249391555786,"fix",53.5962617397308,"fix","fixo","fixos","fixos","fixos","fixos"
"fixou","fixar",6.8673948208491,"fix",6.19330430030823,"fix",53.6043798923492,"fix","fixo","fixou","fixou","fixou","fixou"
"fizera","fazer",6.86840328772863,"fiz",6.19411253929138,"fiz",53.6129839420319,"fiz","fize","fizer","fizera","fizera","fizera"
"flexível","flexível",6.86952631076177,"flexível",6.19493961334229,"flex",53.6202824115753,"fle","flex","flexí","flexív","flexíve","flexível"
